nom_standard,code_insee,code_postal,dep_code,dep_nom,population,maire_nom,maire_prenom
Brienne-la-Vieille,10063,10500.0,10,Aube,394.0,GROSMAIRE,Gaël
Brienne-le-Château,10064,10500.0,10,Aube,2738.0,SIBOIS,Laurent
Brillecourt,10065,10240.0,10,Aube,84.0,BROUET,Sophie
Bucey-en-Othe,10066,10190.0,10,Aube,437.0,DESROUSSEAUX,Pascal
Buchères,10067,10800.0,10,Aube,1895.0,GUNDALL,Philippe
Buxeuil,10068,10110.0,10,Aube,116.0,RUELLE,Jean-Claude
Buxières-sur-Arce,10069,10110.0,10,Aube,115.0,VIARDET,Paul
Celles-sur-Ource,10070,10110.0,10,Aube,483.0,DELOT,Vincent
Chacenay,10071,10110.0,10,Aube,53.0,PERREAU,Jean-Pierre
La Chaise,10072,10500.0,10,Aube,33.0,TOURNEMEULLE,Christophe
Chalette-sur-Voire,10073,10500.0,10,Aube,123.0,RESIDORI,Jean-Philippe
Chamoy,10074,10130.0,10,Aube,502.0,MASSART,Roland
Champfleury,10075,10700.0,10,Aube,105.0,PLOYEZ,Alain
Champignol-lez-Mondeville,10076,10200.0,10,Aube,258.0,ANTOINE,Fabrice
Champigny-sur-Aube,10077,10700.0,10,Aube,100.0,FOY,Damien
Champ-sur-Barse,10078,10140.0,10,Aube,26.0,DESIMPEL,Francis
Channes,10079,10340.0,10,Aube,124.0,MOREL,Annie
Chaource,10080,10210.0,10,Aube,1015.0,HURPEAU,Florent
La Chapelle-Saint-Luc,10081,10600.0,10,Aube,12299.0,GIRARDIN,Olivier
Chapelle-Vallon,10082,10700.0,10,Aube,236.0,BOUCHOT,Guylène
Chappes,10083,10260.0,10,Aube,350.0,ODILLE,Claudie
Charmont-sous-Barbuise,10084,10150.0,10,Aube,1025.0,BATTELIER,Liliane
Charmoy,10085,10290.0,10,Aube,66.0,BOLLAERT,Eddy
Charny-le-Bachot,10086,10380.0,10,Aube,249.0,REMPENAUX,Delphine
Chaserey,10087,10210.0,10,Aube,48.0,BAYON,Ludovic
Châtres,10089,10510.0,10,Aube,703.0,GIRARD,Dominique
Chauchigny,10090,10170.0,10,Aube,225.0,BRUGGER,Richard
Chaudrey,10091,10240.0,10,Aube,138.0,LAGOGUEY,Jean-Jacques
Chauffour-lès-Bailly,10092,10110.0,10,Aube,129.0,JEZEQUEL,Alexandra
Chaumesnil,10093,10500.0,10,Aube,106.0,CORDIER,Dany
Chavanges,10094,10330.0,10,Aube,593.0,CHAUCHEFOIN,Daniel
Le Chêne,10095,10700.0,10,Aube,284.0,GAUDY,Solange
Chennegy,10096,10190.0,10,Aube,458.0,DUCHANGE,Daniel
Chervey,10097,10110.0,10,Aube,153.0,SIMONNOT,Michel
Chesley,10098,10210.0,10,Aube,304.0,BERTHE,Joëlle
Chessy-les-Prés,10099,10130.0,10,Aube,527.0,DE BRUIN,Christian
Clérey,10100,10390.0,10,Aube,1142.0,LÉCORCHÉ,Jean-Pierre
Coclois,10101,10240.0,10,Aube,172.0,MAUFROY,Patrick
Colombé-la-Fosse,10102,10200.0,10,Aube,172.0,DEBUF,Christian
Colombé-le-Sec,10103,10200.0,10,Aube,154.0,NICOLO,Denis
Cormost,10104,10800.0,10,Aube,299.0,GAURIER,Claude
Courcelles-sur-Voire,10105,10500.0,10,Aube,25.0,PETIOT,Pascal
Courceroy,10106,10400.0,10,Aube,144.0,MASSON,Xavier
Coursan-en-Othe,10107,10130.0,10,Aube,102.0,MARQUAIS-GOURDON,Chantal
Courtaoult,10108,10130.0,10,Aube,85.0,MICHAUT,Gabriel
Courtenot,10109,10260.0,10,Aube,219.0,MARION,Régis
Courteranges,10110,10270.0,10,Aube,578.0,GERARD,Fabien
Courteron,10111,10250.0,10,Aube,102.0,GILLOT,Gérard
Coussegrey,10112,10210.0,10,Aube,179.0,FOUTRIER,Dominique
Couvignon,10113,10200.0,10,Aube,198.0,LÉGER,Walter
Crancey,10114,10100.0,10,Aube,704.0,BERTON,Bernard
Creney-près-Troyes,10115,10150.0,10,Aube,1997.0,RAGUIN,Jacky
Crésantignes,10116,10320.0,10,Aube,314.0,BLANCHARD,Dominique
Crespy-le-Neuf,10117,10500.0,10,Aube,136.0,CORDELLE,Arnaud
Les Croûtes,10118,10130.0,10,Aube,92.0,HANHART,Michel
Cunfin,10119,10360.0,10,Aube,174.0,SEBERT,Virginie
Cussangy,10120,10210.0,10,Aube,199.0,VIDAL,Aurore
Dampierre,10121,10240.0,10,Aube,333.0,BONCORPS,Guy
Davrey,10122,10130.0,10,Aube,220.0,SMOLINSKA,José
Dienville,10123,10500.0,10,Aube,834.0,LARGE,Claude
Dierrey-Saint-Julien,10124,10190.0,10,Aube,270.0,RICHARD,Bruno
Dierrey-Saint-Pierre,10125,10190.0,10,Aube,310.0,GATOUILLAT,Marcel
Dolancourt,10126,10200.0,10,Aube,127.0,MANDELLI,Catherine
Dommartin-le-Coq,10127,10240.0,10,Aube,56.0,BRODARD,Patrick
Donnement,10128,10330.0,10,Aube,73.0,LENS,Thérèse
Dosches,10129,10220.0,10,Aube,313.0,CHAUME,Jean-François
Dosnon,10130,10700.0,10,Aube,99.0,BONNET,Ghislaine
Droupt-Saint-Basle,10131,10170.0,10,Aube,348.0,ANDRY,Denis
Droupt-Sainte-Marie,10132,10170.0,10,Aube,249.0,STAPF,Christian
Eaux-Puiseaux,10133,10130.0,10,Aube,254.0,LOUAULT,Christophe
Échemines,10134,10350.0,10,Aube,87.0,VALTON,Jean-Michel
Éclance,10135,10200.0,10,Aube,92.0,PASCAUD,Aurore
Éguilly-sous-Bois,10136,10110.0,10,Aube,114.0,GELU,Maryline
Engente,10137,10200.0,10,Aube,31.0,YOT,Olivier
Épagne,10138,10500.0,10,Aube,137.0,DOIZELET,Francis
Épothémont,10139,10500.0,10,Aube,156.0,MATRION,François
Ervy-le-Châtel,10140,10130.0,10,Aube,1113.0,BATAILLE,Roger
Essoyes,10141,10360.0,10,Aube,714.0,MERCUZOT,Thierry
Estissac,10142,10190.0,10,Aube,1830.0,DUCHÊNE,Annie
Étourvy,10143,10210.0,10,Aube,152.0,BOUCHÉ,Michel
Étrelles-sur-Aube,10144,10170.0,10,Aube,156.0,MALLET,Gilbert
Faux-Villecerf,10145,10290.0,10,Aube,205.0,BAILLOT,Marie-Rose
Fay-lès-Marcilly,10146,10290.0,10,Aube,88.0,FLOGNY,Jérémy
Fays-la-Chapelle,10147,10320.0,10,Aube,130.0,RENOIR,Gilles
Ferreux-Quincey,10148,10400.0,10,Aube,407.0,MEUNIER,Maxence
Feuges,10149,10150.0,10,Aube,331.0,MEIRHAEGHE,Sonia
Fontaine,10150,10200.0,10,Aube,248.0,LEMOINE,Pascal
Fontaine-les-Grès,10151,10280.0,10,Aube,892.0,VALLARCHER,Ludovic
Fontaine-Mâcon,10153,10400.0,10,Aube,616.0,BOYNARD,Jean-Jacques
Fontenay-de-Bossery,10154,10400.0,10,Aube,71.0,VAJOU,Jacques
Fontette,10155,10360.0,10,Aube,178.0,JURVILLIERS,Laurent
Fontvannes,10156,10190.0,10,Aube,712.0,LEPRINCE,Didier
La Fosse-Corduan,10157,10100.0,10,Aube,214.0,ZAMMIT,Frédéric
Fouchères,10158,10260.0,10,Aube,516.0,YILMAZ,Fatma
Fralignes,10159,10110.0,10,Aube,91.0,GENTILHOMME,Stéphane
Fravaux,10160,10200.0,10,Aube,36.0,LELUBRE,David
Fresnay,10161,10200.0,10,Aube,50.0,JOBARD,Pierre
Fresnoy-le-Château,10162,10270.0,10,Aube,300.0,BUTAT,André
Fuligny,10163,10200.0,10,Aube,41.0,LEHMANN,Philippe
Gélannes,10164,10100.0,10,Aube,713.0,BEGON,Richard
Géraudot,10165,10220.0,10,Aube,333.0,BRAGUE,Noémie
Les Grandes-Chapelles,10166,10170.0,10,Aube,397.0,GAMICHON,Dominique
Grandville,10167,10700.0,10,Aube,88.0,MARTIN,Maurice
Les Granges,10168,10210.0,10,Aube,82.0,VIAL,Bruno
Gumery,10169,10400.0,10,Aube,217.0,BERGNER,Philippe
Gyé-sur-Seine,10170,10250.0,10,Aube,470.0,LOMBART,Michel
Hampigny,10171,10500.0,10,Aube,224.0,CHAMBON,Hervé
Herbisse,10172,10700.0,10,Aube,151.0,LAMBERT,Jean-Pierre
Isle-Aumont,10173,10800.0,10,Aube,475.0,ROUSSELLE,Patrice
Isle-Aubigny,10174,10240.0,10,Aube,171.0,POIRSON,Didier
Jasseines,10175,10330.0,10,Aube,166.0,DE ZUTTER,Marie-Chantal
Jaucourt,10176,10200.0,10,Aube,149.0,HUBAIL,Claudine
Javernant,10177,10320.0,10,Aube,155.0,MONTAGNE,Jean-Jacques
Jessains,10178,10140.0,10,Aube,254.0,DESCHARMES,Dominique
Jeugny,10179,10320.0,10,Aube,465.0,GIRARD,Marc
Joncreuil,10180,10330.0,10,Aube,96.0,MICHEL,Alain
Jully-sur-Sarce,10181,10260.0,10,Aube,209.0,BUTAT,Thierry
Juvancourt,10182,10310.0,10,Aube,113.0,HENQUINBRANT,Olivier
Juvanzé,10183,10140.0,10,Aube,35.0,BERGERAT,Gérard
Juzanvigny,10184,10500.0,10,Aube,126.0,LIÈVRE,Philippe
Lagesse,10185,10210.0,10,Aube,209.0,HUPFER,Jean-Michel
Laines-aux-Bois,10186,10120.0,10,Aube,530.0,GAUTHIER,Anne-Sophie
Landreville,10187,10110.0,10,Aube,384.0,THIÉBAUT,Didier
Lantages,10188,10210.0,10,Aube,206.0,HENAUT,Didier
Lassicourt,10189,10500.0,10,Aube,56.0,HUNIN,Denis
Laubressel,10190,10270.0,10,Aube,568.0,THIÉNOT,Régis
Lavau,10191,10150.0,10,Aube,934.0,GACHOWSKI,Jacques
Lentilles,10192,10330.0,10,Aube,129.0,BROUILLARD,Elisabeth
Lesmont,10193,10500.0,10,Aube,302.0,SCHMIDT,Xavier
Lévigny,10194,10200.0,10,Aube,92.0,FRISON,Pierre
Lhuître,10195,10700.0,10,Aube,279.0,TURPIN,Denis
Lignières,10196,10130.0,10,Aube,221.0,DEVILLAINE,Régis
Lignol-le-Château,10197,10200.0,10,Aube,166.0,PIOT,Bernard
Lirey,10198,10320.0,10,Aube,110.0,FRAPIN,David
Loches-sur-Ource,10199,10110.0,10,Aube,346.0,KUCHARSKI,Martine
La Loge-aux-Chèvres,10200,10140.0,10,Aube,95.0,CHAPELLIER-MONNY,Jean-Michel
La Loge-Pomblin,10201,10210.0,10,Aube,64.0,GYÉ-JACQUOT,Jacky
Les Loges-Margueron,10202,10210.0,10,Aube,216.0,BOUGAULT,Pascal
Longchamp-sur-Aujon,10203,10310.0,10,Aube,367.0,MARY,Patrick
Longeville-sur-Mogne,10204,10320.0,10,Aube,140.0,CHAMPAGNE,Anicet
Longpré-le-Sec,10205,10140.0,10,Aube,77.0,MOCQUART,Alexandre
Longsols,10206,10240.0,10,Aube,132.0,GEOFFRIN,Etienne
Longueville-sur-Aube,10207,10170.0,10,Aube,129.0,DOYEN,Catherine
La Louptière-Thénard,10208,10400.0,10,Aube,290.0,SAVOURAT,Benoît
Lusigny-sur-Barse,10209,10270.0,10,Aube,2244.0,TRESSOU,Marie-Hélène
Luyères,10210,10150.0,10,Aube,461.0,CARRE,Alain
Macey,10211,10300.0,10,Aube,990.0,FLEURET,Dominique
Machy,10212,10320.0,10,Aube,111.0,ROUSSEAU,Pauline
Magnant,10213,10110.0,10,Aube,162.0,BONZANO,Francine
Magnicourt,10214,10240.0,10,Aube,88.0,CEUNEBROUCKE,Marcel
Magny-Fouchard,10215,10140.0,10,Aube,261.0,RIVET,Valérie
Mailly-le-Camp,10216,10230.0,10,Aube,2021.0,ROBERT,Jean-Claude
Maison-des-Champs,10217,10140.0,10,Aube,34.0,SIMON,Corinne
Maisons-lès-Chaource,10218,10210.0,10,Aube,169.0,GUÉRY,Gérard
Maisons-lès-Soulaines,10219,10200.0,10,Aube,70.0,VINCENT,Thierry
Maizières-la-Grande-Paroisse,10220,10510.0,10,Aube,1513.0,LAMY,Michel
Maizières-lès-Brienne,10221,10500.0,10,Aube,159.0,MINISINI,William
Maraye-en-Othe,10222,10160.0,10,Aube,430.0,DUDAS-MASSON,Nadège
Marcilly-le-Hayer,10223,10290.0,10,Aube,719.0,CAMUT,Jean-Marie
Marigny-le-Châtel,10224,10350.0,10,Aube,1756.0,THIRIOT,Philippe
Marnay-sur-Seine,10225,10400.0,10,Aube,235.0,FRANCOIS,Yolande
Marolles-lès-Bailly,10226,10110.0,10,Aube,115.0,QUARTIER,Marion
Marolles-sous-Lignières,10227,10130.0,10,Aube,352.0,LIEUTIER,Alain
Mathaux,10228,10500.0,10,Aube,205.0,PETIT,Davy
Maupas,10229,10320.0,10,Aube,101.0,LEBECQ,Jérémy
Mergey,10230,10600.0,10,Aube,671.0,BURRI,Marie-Luce
Le Mériot,10231,10400.0,10,Aube,623.0,HUGUENOT,Lydie
Merrey-sur-Arce,10232,10110.0,10,Aube,325.0,LACROIX,Théodore
Méry-sur-Seine,10233,10170.0,10,Aube,1465.0,LABILLE,Carmen
Mesgrigny,10234,10170.0,10,Aube,265.0,BOUNIOL,Ludovic
Mesnil-la-Comtesse,10235,10700.0,10,Aube,53.0,SOMMESOUS,Dominique
Mesnil-Lettre,10236,10240.0,10,Aube,58.0,PETITET,Jean-Pierre
Mesnil-Saint-Loup,10237,10190.0,10,Aube,588.0,SIMON,Michaël
Mesnil-Saint-Père,10238,10140.0,10,Aube,438.0,HENRI,Pascal
Mesnil-Sellières,10239,10220.0,10,Aube,583.0,JACQUINET,Olivier
Messon,10240,10190.0,10,Aube,469.0,COURTOIS,Jean-Christophe
Metz-Robert,10241,10210.0,10,Aube,58.0,COUTORD,Daniel
Meurville,10242,10200.0,10,Aube,155.0,BORDE,Odile
Molins-sur-Aube,10243,10500.0,10,Aube,103.0,JACQUARD,Gilles
Montaulin,10245,10270.0,10,Aube,811.0,MARTY,Rémy
Montceaux-lès-Vaudes,10246,10260.0,10,Aube,251.0,VAN DE ROSTYNE,Alain
Montfey,10247,10130.0,10,Aube,116.0,COQUILLE,Jérôme
Montgueux,10248,10300.0,10,Aube,390.0,LEROY,Marie-Thérèse
Montiéramey,10249,10270.0,10,Aube,404.0,DRIAT,Boris
Montier-en-l'Isle,10250,10200.0,10,Aube,220.0,NOBLOT,Christophe
Montigny-les-Monts,10251,10130.0,10,Aube,253.0,JAY,Xavier
Montmartin-le-Haut,10252,10140.0,10,Aube,62.0,BLOUQUIN,Pascal
Montmorency-Beaufort,10253,10330.0,10,Aube,148.0,BURR,Michel
Montpothier,10254,10400.0,10,Aube,333.0,CORNAZ,César
Montreuil-sur-Barse,10255,10270.0,10,Aube,288.0,SAUVAGE,Philippe
Montsuzain,10256,10150.0,10,Aube,400.0,DELAITRE,Guy
Morembert,10257,10240.0,10,Aube,29.0,HENRY,Dominique
Morvilliers,10258,10500.0,10,Aube,272.0,HUARD,Lionel
La Motte-Tilly,10259,10400.0,10,Aube,365.0,DOUSSOT,Olivier
Moussey,10260,10800.0,10,Aube,658.0,FARINE,Bruno
Mussy-sur-Seine,10261,10250.0,10,Aube,975.0,PETIT DE BANTEL,Henri
Neuville-sur-Seine,10262,10250.0,10,Aube,389.0,HUGOT,Gérard
Neuville-sur-Vanne,10263,10190.0,10,Aube,458.0,GHISALBERTI,Etienne
Noé-les-Mallets,10264,10360.0,10,Aube,108.0,PRUNIER,Sébastien
Les Noës-près-Troyes,10265,10420.0,10,Aube,3267.0,LEMOINE,Philippe
Nogent-en-Othe,10266,10160.0,10,Aube,45.0,ROGER,Olivier
Nogent-sur-Aube,10267,10240.0,10,Aube,304.0,FEVRE,Jean-Claude
Nogent-sur-Seine,10268,10400.0,10,Aube,5809.0,BOMBERGER-RIVOT,Estelle
Nozay,10269,10700.0,10,Aube,153.0,SIMPHAL,Denis
Onjon,10270,10220.0,10,Aube,262.0,CANOT,Michel
Origny-le-Sec,10271,10510.0,10,Aube,600.0,DUTEURTRE,Laurence
Ormes,10272,10700.0,10,Aube,174.0,JACQUES,Jean-Paul
Ortillon,10273,10700.0,10,Aube,23.0,ALBARET,Patrick
Orvilliers-Saint-Julien,10274,10170.0,10,Aube,311.0,GROIA,Pascal
Ossey-les-Trois-Maisons,10275,10100.0,10,Aube,597.0,TRIPIER,Isabelle
Paisy-Cosdon,10276,10160.0,10,Aube,333.0,BONNETERRE,Gilbert
Pargues,10278,10210.0,10,Aube,138.0,BANCERON,Matthieu
Pars-lès-Chavanges,10279,10330.0,10,Aube,46.0,PESME,Joëlle
Pars-lès-Romilly,10280,10100.0,10,Aube,823.0,JOLY,Marianne
Le Pavillon-Sainte-Julie,10281,10350.0,10,Aube,282.0,CHALVET,Marie-Ange
Payns,10282,10600.0,10,Aube,1384.0,SAINTON,Michel
Pel-et-Der,10283,10500.0,10,Aube,128.0,DUBUISSON,Dany
Périgny-la-Rose,10284,10400.0,10,Aube,153.0,DOLLAT,Guy
Perthes-lès-Brienne,10285,10500.0,10,Aube,65.0,BERTIN,Jean-François
Petit-Mesnil,10286,10500.0,10,Aube,202.0,KLEIN,Patrick
Piney,10287,10220.0,10,Aube,1447.0,DENORMANDIE,Christian
Plaines-Saint-Lange,10288,10250.0,10,Aube,263.0,GAVAZZI,Christophe
Plancy-l'Abbaye,10289,10380.0,10,Aube,966.0,PLUOT,Pascal
Planty,10290,10160.0,10,Aube,231.0,LENOIR,Claude
Plessis-Barbuise,10291,10400.0,10,Aube,179.0,PERNIN,Gilbert
Poivres,10293,10700.0,10,Aube,158.0,GARCIA,Michel
Poligny,10294,10110.0,10,Aube,59.0,RATINET,Laurent
Polisot,10295,10110.0,10,Aube,323.0,GUILBAUD,Laurent
Polisy,10296,10110.0,10,Aube,179.0,BILLON,Edouard
Pont-Sainte-Marie,10297,10150.0,10,Aube,5143.0,LANDREAT,Pascal
Pont-sur-Seine,10298,10400.0,10,Aube,1156.0,DESMARES,Denis
Pouan-les-Vallées,10299,10700.0,10,Aube,507.0,JACTAT,Jean-Claude
Pougy,10300,10240.0,10,Aube,278.0,AUTRÉAU,Sophie
Pouy-sur-Vannes,10301,10290.0,10,Aube,178.0,RICHER,Jacky
Praslin,10302,10210.0,10,Aube,86.0,LAUREY,Jean-Baptiste
Précy-Notre-Dame,10303,10500.0,10,Aube,72.0,MASSON,Alain
Précy-Saint-Martin,10304,10500.0,10,Aube,182.0,BRUANT,Pascal
Prémierfait,10305,10170.0,10,Aube,89.0,VINCENT,Alain
Proverville,10306,10200.0,10,Aube,230.0,PETIOT,Claude
Prugny,10307,10190.0,10,Aube,366.0,CHOISELAT,Emmanuel
Prunay-Belleville,10308,10350.0,10,Aube,216.0,PINTO,Denis
Prusy,10309,10210.0,10,Aube,92.0,MILLARD,Jean-Louis
Puits-et-Nuisement,10310,10140.0,10,Aube,206.0,GOBIN,Hervé
Racines,10312,10130.0,10,Aube,171.0,GUILLOT,Alain
Radonvilliers,10313,10500.0,10,Aube,341.0,BERTIN,Jean-Baptiste
Ramerupt,10314,10240.0,10,Aube,411.0,TARIN,Gérald
Rances,10315,10500.0,10,Aube,45.0,DOREZ,Gérard
Rhèges,10316,10170.0,10,Aube,209.0,OUDIN,Jean-Louis
Les Riceys,10317,10340.0,10,Aube,1197.0,NOIROT,Laurent
Rigny-la-Nonneuse,10318,10290.0,10,Aube,156.0,MIGNOT,Agnès
Rigny-le-Ferron,10319,10160.0,10,Aube,321.0,DERAEVE,Jannick
Rilly-Sainte-Syre,10320,10280.0,10,Aube,230.0,CROMBEZ,Jean-Christophe
La Rivière-de-Corps,10321,10440.0,10,Aube,3651.0,CHOMAT,Christophe
Romilly-sur-Seine,10323,10100.0,10,Aube,14766.0,VUILLEMIN,Eric
Roncenay,10324,10320.0,10,Aube,168.0,FINOT,Patrick
Rosières-près-Troyes,10325,10430.0,10,Aube,4749.0,RAYMOND,Arnaud
Rosnay-l'Hôpital,10326,10500.0,10,Aube,164.0,MARTIN,Brice
La Rothière,10327,10500.0,10,Aube,118.0,BELTRAMELLI,Bruno
Rouilly-Sacey,10328,10220.0,10,Aube,388.0,DYON,Patrick
Rouilly-Saint-Loup,10329,10800.0,10,Aube,528.0,CASTEX,Jean-Marie
Rouvres-les-Vignes,10330,10200.0,10,Aube,113.0,DESCHARMES,Michel
Rumilly-lès-Vaudes,10331,10260.0,10,Aube,573.0,GIRARD,Brigitte
Ruvigny,10332,10410.0,10,Aube,497.0,HUP,Carole
Saint-André-les-Vergers,10333,10120.0,10,Aube,12775.0,LEDOUBLE,Catherine
Saint-Aubin,10334,10400.0,10,Aube,588.0,BARAT,Vincent
Saint-Benoist-sur-Vanne,10335,10160.0,10,Aube,233.0,L'ETROP,Laurent
Saint-Benoît-sur-Seine,10336,10180.0,10,Aube,400.0,MEIRHAEGHE,Jean-François
Saint-Christophe-Dodinicourt,10337,10500.0,10,Aube,32.0,ROBERT,Roger
Saint-Étienne-sous-Barbuise,10338,10700.0,10,Aube,177.0,GUYOT,Maud
Saint-Flavy,10339,10350.0,10,Aube,295.0,PILLIET,Eric
Saint-Germain,10340,10120.0,10,Aube,2348.0,DUSACQ,Maxime
Saint-Hilaire-sous-Romilly,10341,10100.0,10,Aube,347.0,LO BRIGLIO,Francesco
Saint-Jean-de-Bonneval,10342,10320.0,10,Aube,403.0,COCHET,Jean-Michel
Saint-Julien-les-Villas,10343,10800.0,10,Aube,6745.0,VIART,Jean-Michel
Saint-Léger-près-Troyes,10344,10800.0,10,Aube,911.0,BLASSON,Christian
Saint-Léger-sous-Brienne,10345,10500.0,10,Aube,384.0,PARTOUT,Didier
Saint-Léger-sous-Margerie,10346,10330.0,10,Aube,50.0,BONDROIT,Jean-Pierre
Saint-Loup-de-Buffigny,10347,10100.0,10,Aube,210.0,SCHATTEMAN,Alain
Saint-Lupien,10348,10350.0,10,Aube,228.0,JUILLET,Nicolas
Saint-Lyé,10349,10180.0,10,Aube,2870.0,MENNETRIER,Nicolas
Saint-Mards-en-Othe,10350,10160.0,10,Aube,639.0,BERTIN,Lionel
Saint-Martin-de-Bossenay,10351,10100.0,10,Aube,357.0,PAYEN,Hervé
Sainte-Maure,10352,10150.0,10,Aube,1766.0,POTTIER,Denis
Saint-Mesmin,10353,10280.0,10,Aube,898.0,MASSON,Patrice
Saint-Nabord-sur-Aube,10354,10700.0,10,Aube,136.0,ROBIN,Patrick
Saint-Nicolas-la-Chapelle,10355,10400.0,10,Aube,69.0,LEMAUR,Gilbert Gabriel
Saint-Oulph,10356,10170.0,10,Aube,318.0,LAGARDE,David
Saint-Parres-aux-Tertres,10357,10410.0,10,Aube,3201.0,HIRTZIG,Jack
Saint-Parres-lès-Vaudes,10358,10260.0,10,Aube,1066.0,DE LA HAMAYDE,Bernard
Saint-Phal,10359,10130.0,10,Aube,513.0,HOUARD,Daniel
Saint-Pouange,10360,10120.0,10,Aube,994.0,DUQUESNOY,Olivier
Saint-Remy-sous-Barbuise,10361,10700.0,10,Aube,250.0,JACQUIER,Jean-Claude
Sainte-Savine,10362,10300.0,10,Aube,10515.0,MAGLOIRE,Arnaud
Saint-Thibault,10363,10800.0,10,Aube,547.0,JOLLIOT,Marie-France
Saint-Usage,10364,10360.0,10,Aube,70.0,JOLY,Nathalie
Salon,10365,10700.0,10,Aube,126.0,GUGGER,Philippe
Saulcy,10366,10200.0,10,Aube,63.0,HUGOT,Pierre
La Saulsotte,10367,10400.0,10,Aube,675.0,DELORME,Gérard
Savières,10368,10600.0,10,Aube,1050.0,LAGOGUEY,Eric
Semoine,10369,10700.0,10,Aube,210.0,NOBLET,Pascal
Soligny-les-Étangs,10370,10400.0,10,Aube,251.0,LANTHIEZ,Raphaële
Sommeval,10371,10320.0,10,Aube,305.0,BILLET,André
Soulaines-Dhuys,10372,10200.0,10,Aube,419.0,BRETON,Stephane
Souligny,10373,10320.0,10,Aube,372.0,MALARMEY,Michelle
Spoy,10374,10200.0,10,Aube,149.0,GAGNANT,Thomas
Thennelières,10375,10410.0,10,Aube,330.0,ROBLET,Bernard
Thieffrain,10376,10140.0,10,Aube,155.0,LAPLANCHE,Colette
Thil,10377,10200.0,10,Aube,109.0,FELS,Francis
Thors,10378,10200.0,10,Aube,67.0,GOUVERNET,Jean-Claude
Torcy-le-Grand,10379,10700.0,10,Aube,449.0,GUERRE-GENTON,Gérard
Torcy-le-Petit,10380,10700.0,10,Aube,75.0,BRISBARD,Jean-Pierre
Torvilliers,10381,10440.0,10,Aube,1042.0,GANTELET,Bruno
Traînel,10382,10400.0,10,Aube,1024.0,DROY,Didier Louis
Trancault,10383,10290.0,10,Aube,180.0,GRAVELLE,Kévin
Trannes,10384,10140.0,10,Aube,200.0,MICHAUT,David
Trouans,10386,10700.0,10,Aube,210.0,LAMPSON,Philippe
Troyes,10387,10000.0,10,Aube,62782.0,BAROIN,François
Turgy,10388,10210.0,10,Aube,42.0,POILVÉ,Pierre
Unienville,10389,10140.0,10,Aube,109.0,CHATELAIN,Jean-Michel
Urville,10390,10200.0,10,Aube,117.0,JOBERT,Didier
Vailly,10391,10150.0,10,Aube,303.0,HANDEL,William
Vallant-Saint-Georges,10392,10170.0,10,Aube,411.0,MARION,Jean-Claude
Vallentigny,10393,10500.0,10,Aube,183.0,DEZOBRY,Bruno
Vallières,10394,10210.0,10,Aube,168.0,BLANC,Daniel
Vanlay,10395,10210.0,10,Aube,290.0,PERRIN,Jérôme
Vauchassis,10396,10190.0,10,Aube,499.0,MARTINOT,Bruno
Vauchonvilliers,10397,10140.0,10,Aube,170.0,JORRY,Jean-Bernard
Vaucogne,10398,10240.0,10,Aube,73.0,BERNIER,Guy
Vaudes,10399,10260.0,10,Aube,722.0,MARTIN-CHAUSSADE,Olivier
Vaupoisson,10400,10700.0,10,Aube,121.0,MAUCLAIRE,Denis
Vendeuvre-sur-Barse,10401,10140.0,10,Aube,2287.0,CHEVALLIER,Marielle
La Vendue-Mignot,10402,10800.0,10,Aube,243.0,ROUSSELOT,Nicole
Vernonvilliers,10403,10200.0,10,Aube,54.0,DRAPPIER,Claude
Verpillières-sur-Ource,10404,10360.0,10,Aube,110.0,NOBILI,Pervenche
Verricourt,10405,10240.0,10,Aube,59.0,PRÉVOT,Céline
Verrières,10406,10390.0,10,Aube,1854.0,BAGATTIN,Mélanie
Viâpres-le-Petit,10408,10380.0,10,Aube,136.0,GOMBAULT,Patrick
Villacerf,10409,10600.0,10,Aube,603.0,POIVEZ,Kevin
Villadin,10410,10290.0,10,Aube,103.0,TENNEGUIN,Claude
La Ville-aux-Bois,10411,10500.0,10,Aube,28.0,COLLINET,Christian
Villechétif,10412,10410.0,10,Aube,947.0,THIEBAUX,Christelle
Villeloup,10414,10350.0,10,Aube,126.0,SIMON,Eric
Villemereuil,10416,10800.0,10,Aube,242.0,DE VILLEMEREUIL,Gérard
Villemoiron-en-Othe,10417,10160.0,10,Aube,204.0,FRELIN,Roland
Villemorien,10418,10110.0,10,Aube,200.0,LAURENT,Daniel
Villemoyenne,10419,10260.0,10,Aube,734.0,GIRARD,Jean-Paul
Villenauxe-la-Grande,10420,10370.0,10,Aube,2645.0,CARPANESE,Barbara
La Villeneuve-au-Châtelot,10421,10400.0,10,Aube,147.0,LENOUVEL,Frédéric
Villeneuve-au-Chemin,10422,10130.0,10,Aube,187.0,DE COCKBORNE,Gilles
La Villeneuve-au-Chêne,10423,10140.0,10,Aube,403.0,CERVANTES,Jésus
Villeret,10424,10330.0,10,Aube,64.0,BERGEON,Jean-Marie
Villery,10425,10320.0,10,Aube,270.0,HOUARD,Bruno
Ville-sous-la-Ferté,10426,10310.0,10,Aube,905.0,PICOD,Gérard
Ville-sur-Arce,10427,10110.0,10,Aube,201.0,PENOT,Claude
Ville-sur-Terre,10428,10200.0,10,Aube,99.0,DEMATONS,Pascal
